"LOCALITY.ID","LATITUDE","LONGITUDE"
"L5960706",30.4848681,79.2002892
"L5961307",30.4864237,79.149394
"L5960675",30.487708,79.1766597
"L5960524",30.4908869,79.1978732
"L6466690",32.69195,74.8102117
"L6448246",29.4733779,79.6118259
"L6447848",29.4469226,79.6317816
"L6072330",27.6317713,88.6177311
"L6072302",27.4764305,88.5267463
"L6072306",27.4038175,88.5200944
"L6072251",27.3311682,88.6151444
"L6482009",32.8760343,74.7272534
"L6453076",29.4787578,79.5592976
"L5552102",29.5464504,79.2543016
"L6502216",29.4851087,79.6265459
"L6502210",29.4660922,79.6269751
"L5832412",27.093,92.584
"L5832457",27.102,92.526
"L5832490",27.189,92.582
"L5832546",27.207,92.559
"L5832558",27.295,92.43
"L5832589",27.297,92.403
"L5934897",27.338,92.261
"L5934917",27.323,92.255
"L5934944",27.273,92.256
"L5934974",27.302,92.258
"L6072436",27.476256,92.111498
"L5935082",27.299,92.259
"L6072456",27.592,91.859
"L6072444",27.5606283,91.997264
"L6072480",27.6226628,91.8618661
"L6072486",27.6381124,91.857301
"L6072492",27.5158978,92.0833898
"L6072570",27.4923115,92.1075296
"L6072573",27.438,92.119
"L6072581",27.1929887,92.5755644
"L5671404",30.4786216,79.1376359
"L6506579",30.4866218,79.0935488
"L6502097",30.4819511,79.0961914
"L6505976",30.0816655,80.2382502
"L6495849",30.0771955,80.2263072
"L6477102",30.0831643,80.2373863
"L6474295",30.079141,80.2333051
"L6516038",29.4512202,79.6292925
"L6516012",29.4223294,79.6702766
"L4190274",29.3790338,79.6847069
"L6520891",29.4092454,79.6831512
"L6533914",29.3243098,79.5544394
"L6535656",29.4444561,79.6076202
"L6535666",29.4215818,79.5489979
"L6535662",29.4323468,79.6016121
"L3930686",34.0154415,74.7698124
"L5160395",29.3665661,79.1931787
"L5162651",29.3631766,79.186846
"L6539078",30.493091,79.199126
"L6534344",30.4723246,79.2181571
"L6530604",30.467455,79.2792621
"L6530328",30.299608,79.102523
"L6530271",30.224195,78.679787
"L6297224",30.6083761,77.4493764
"L6558337",30.5920286,77.4598851
"L6558363",30.5855426,77.4731321
"L6561580",29.5594553,79.1105432
"L6545274",29.4942576,79.1407342
"L6554845",29.3929807,79.438331
"L6554977",29.3889463,79.4418272
"L6583175",32.2442293,76.3212866
"L6586019",32.2543974,76.3255512
"L3391951",29.384157,79.438448
"L4341327",29.7676,78.5614
"L4267450",29.788482,78.590127
"L6593116",32.046775,76.068623
"L6600867",32.2215255,76.3406326
"L6601042",32.2099024,76.338045
"L6270197",32.1336174,76.4521576
"L3056868",34.1939136,77.3360252
"L6573732",32.0522529,76.0745287
"L6628052",30.5116955,79.0921211
"L6625135",32.2040251,76.314577
"L6567961",31.4759149,76.2501691
"L3176889",27.0334405,88.2583237
"L3831069",27.1051193,88.002185
"L6632987",29.8819554,77.8962851
"L6632830",30.4852934,79.1483831
"L6675306",29.4415754,79.4175659
"L6673996",29.3900923,79.5406999
"L5388820",26.6616594,88.4043256
"L5133962",29.5540864,79.1946515
"L6680918",29.3643183,79.5339819
"L6680933",30.4997756,79.1653479
"L6680932",30.4997758,79.1654099
"L6680935",30.4997523,79.1655572
"L6643443",29.4941861,79.1411734
"L6638186",29.3992994,79.1326708
"L1967999",30.3122598,78.0516011
"L6721618",29.37389,79.5322783
"L6721600",29.367765,79.5769367
"L6721586",29.3686133,79.574095
"L6721578",29.36966,79.5637917
"L6721570",29.3732333,79.533685
"L3896203",29.3505059,79.3982202
"L6721556",29.3632833,79.45094
"L6721562",29.3731967,79.53306
"L6715353",30.3163825,78.0457538
"L3510995",30.299158,78.051085
"L4943390",29.3227839,79.3558976
"L6749824",30.4177693,78.0856362
"L6749802",30.4047453,78.0926462
"L6749815",30.4163022,78.0989118
"L3944944",30.4690197,78.0320799
"L6623056",30.4966344,78.1627434
"L4237832",30.4455871,78.1616643
"L6744445",29.33954,78.9652433
"L6744448",29.3078083,78.94921
"L4052303",29.3054191,78.9257383
"L4270354",26.983895,93.03475
"L6625237",32.2530413,76.3255942
"L6793899",30.298518,78.050541
"L1255193",29.2908904,79.3367386
"L1255703",29.3651215,79.5444489
"L1255704",29.3558456,79.5523453
"L1255707",29.3504592,79.552002
"L1256154",29.3859893,79.430809
"L1256161",29.3796322,79.4315815
"L1256177",29.3301079,79.3779373
"L1256182",29.3995249,79.1345215
"L1256197",29.4078996,79.1269684
"L1256202",29.4387006,79.1362381
"L1256210",29.5471772,79.1207886
"L1039168",29.4800713,79.1474222
"L1257441",29.5788317,78.9154816
"L1257469",29.5624084,79.1111755
"L6818857",32.4671143,75.4081161
"L6818916",32.4745705,75.4082568
"L6823531",29.4949165,79.1376077
"L6824489",27.1225111,88.0568361
"L6485616",29.4679604,79.6417809
"L6842251",31.994159,75.942928
"L6842313",32.019842,75.935303
"L6819060",31.3332582,76.5387011
"L6819015",31.3084018,76.5363836
"L6844638",29.459604,79.5820776
"L6872102",31.5139471,77.7791262
"L3825261",31.3505719,78.4366965
"L6872168",31.782174,78.6376047
"L6872181",31.8793889,78.6284584
"L6872191",32.1071516,78.5896039
"L6872208",31.9592808,78.0310231
"L3118494",32.3922308,77.632637
"L3118495",32.3583059,77.6185608
"L4750242",32.4145569,77.2355604
"L6872270",32.3843648,77.2499478
"L6872276",32.24703,77.188831
"L6823929",27.101475,92.5730753
"L6823922",27.350813,92.260466
"L3359137",30.2855119,77.9747377
"L5448530",34.1416014,74.6477249
"L6926300",28.9402767,79.831725
"L6926359",28.9359717,79.7782933
"L3357160",34.157175,74.8312658
"L3353046",32.7191469,74.869101
"L3930263",30.272339,78.071967
"L4117999",31.5617526,76.1796867
"L6931512",31.7112556,76.9259604
"L6941973",32.572875,74.7081754
"L6942050",32.5425993,74.6933214
"L6944581",31.86,76.92
"L6950761",30.2813428,77.9721299
"L3366957",30.2796102,77.9813486
"L6949465",30.4040826,78.0459952
"L6949369",30.393237,78.0288935
"L6949251",30.3944956,78.0217266
"L6949084",30.3687482,78.0416149
"L6954505",31.950378,76.8981385
"L6818769",33.6799182,77.7287655
"L6818761",33.7381648,77.7536446
"L6818757",33.7574681,77.7596631
"L6818054",34.3185723,77.0757564
"L6818035",34.3399579,77.138612
"L6817824",34.3334073,77.1315229
"L6817800",34.2772734,77.198717
"L6815039",34.149954,77.5638275
"L6815018",34.1021526,77.5800043
"L6814849",34.098891,77.5949711
"L6798210",34.1219762,77.4268894
"L5468783",34.0963114,74.8811603
"L5468756",34.0941213,74.8731807
"L5456323",34.0124579,74.7675446
"L4281878",29.4597401,79.4114354
"L2601401",26.5661129,88.7507343
"L4501403",27.0306407,88.6571389
"L3995660",26.52347,88.74002
"L3469436",26.8632806,88.854332
"L3640095",26.772798,89.5829594
"L8044473",28.0239607,88.7089481
"L5293123",26.8965447,88.851124
"L4277846",26.4699183,88.8826916
"L7050218",26.4741841,88.880446
"L6858284",29.472225,79.61758
"L6984288",28.7526482,94.8966408
"L5208093",28.8182063,94.7671223
"L4326717",28.1041432,95.2685022
"L6998655",30.2584631,78.9343979
"L6998728",30.4897313,79.1021633
"L2576676",30.316724,77.985144
"L5087046",31.573085,76.213535
"L6941328",31.5891641,76.325478
"L6942739",26.8483017,88.8481961
"L7022980",27.7844213,96.343663
"L7006481",26.5100941,88.7505819
"L7007094",26.977067,88.6947402
"L7034831",30.3019546,79.0279948
"L7034836",30.2750608,79.235894
"L7010725",30.4379891,79.290494
"L7010911",30.4592869,79.2736171
"L7011019",32.0727115,76.1368593
"L7011025",32.2105872,76.3379265
"L6988715",32.2214203,76.3363231
"L7030071",32.2460956,76.3323192
"L7040035",32.0773247,76.261776
"L7048552",31.5541339,76.2642893
"L1967921",30.2222421,78.1928945
"L7038881",30.2410206,78.2034248
"L7058857",27.6749816,94.685545
"L7055096",28.6784001,94.9707254
"L7055072",28.7534192,94.8971132
"L7055084",28.6197702,95.0275785
"L6583208",27.9963426,95.4405753
"L7042896",32.1647964,76.2600967
"L7075017",31.9602866,75.9047274
"L7059648",32.2486517,76.3254433
"L7055041",30.3526217,78.09502
"L4117081",30.385389,78.1289506
"L7066797",30.2848032,77.9739639
"L7075002",32.2094242,76.3369882
"L7064045",32.2432274,76.3259
"L7075183",32.9835842,74.9594194
"L7075468",31.5577335,76.2626947
"L7085767",31.5562831,76.262832
"L7043796",31.5606624,76.2664662
"L6995422",34.0981448,77.5951856
"L7063983",27.0754785,88.6664338
"L2774884",27.1002025,88.6801472
"L3602182",27.1066204,88.6494005
"L7101464",32.7648045,74.8916246
"L4573742",28.2112391,95.8071756
"L7114519",33.858608,77.797862
"L7114511",34.157101,77.580262
"L7114509",34.185191,77.396743
"L7114483",34.332709,77.132583
"L5814050",27.0867245,92.58711
"L7115201",27.4082391,92.2893103
"L7115401",31.5039963,77.7840576
"L7127337",30.547679,78.1819258
"L5980571",29.2871046,79.331578
"L6941474",29.3703576,79.5809269
"L7051709",30.2408649,78.2025504
"L7145699",31.5097667,77.7945485
"L6758087",29.3975275,79.5676583
"L7152197",29.4957675,79.1387577
"L7136163",27.103976,92.5709094
"L7136203",27.1026493,92.5264952
"L7136596",27.1006796,92.5499261
"L7136608",27.1050617,92.5551175
"L7158662",30.4665118,79.2194783
"L7158633",30.5085934,79.1632241
"L7148653",27.3064497,92.2487483
"L7148693",27.2659407,92.2471111
"L7148710",27.3301903,92.2649683
"L7148728",27.3228655,92.2576257
"L7148747",27.3214644,92.2563802
"L7148812",27.3212419,92.2588381
"L7148911",27.2955519,92.2565976
"L7148780",27.3048597,92.2564472
"L7148965",27.332675,92.253596
"L7148642",27.3371941,92.2629492
"L7149011",27.35104,92.2561384
"L7149026",27.3544381,92.2487691
"L7149098",27.5424369,92.0425729
"L7149112",27.5078073,92.1142154
"L7149124",27.4888546,92.1088465
"L7037080",27.5054122,92.1074559
"L7149292",27.3997441,92.2783538
"L7149303",27.407948,92.288454
"L7149339",27.2070152,92.3983796
"L7149343",27.1996129,92.4659538
"L7149348",27.1909701,92.4600566
"L7149371",27.1697898,92.4595785
"L7149380",27.1527848,92.4687119
"L7149402",27.1251018,92.4557529
"L7149413",27.1252465,92.4557982
"L7149420",27.1271773,92.446803
"L7149423",27.1078244,92.4325311
"L7149435",27.0937836,92.4087118
"L7149438",27.085532,92.4062785
"L7149441",27.0799067,92.4055924
"L7149447",27.0700653,92.4009624
"L7149451",27.0660356,92.4057245
"L7149463",27.0608981,92.4116239
"L7149493",27.0534624,92.4162317
"L7149521",27.0150055,92.4142805
"L7149545",27.0190718,92.413159
"L7149557",27.022897,92.416733
"L7149567",27.0218935,92.4164531
"L7149589",27.0602853,92.4127762
"L7149682",27.0425526,92.416443
"L7149684",27.0449537,92.4187583
"L7149697",27.0576795,92.4114276
"L7149709",27.0604917,92.4130607
"L7149716",27.0641564,92.4146618
"L7149724",27.0685824,92.4110246
"L7149740",27.067625,92.4028361
"L7149770",27.115417,92.436583
"L7149886",27.0861266,92.5878728
"L7140939",30.4797554,78.2179846
"L7158835",31.0169728,78.9040919
"L7158826",30.7163867,78.352325
"L7158593",30.4781962,79.139921
"L3121678",30.4627449,79.224236
"L6796051",30.4926442,79.1690469
"L7169204",30.4687311,79.2181908
"L7172725",30.4507491,79.2649201
"L7188108",29.4404429,79.0763899
"L7200187",29.4364138,79.1306866
"L7200053",30.2861831,77.9734147
"L7206282",29.6034232,79.2673316
"L4285219",30.0846206,80.2393556
"L6691321",30.0801013,80.235525
"L6695936",30.0791764,80.2369707
"L6805891",30.088057,80.2370686
"L4570134",30.2915591,77.9526436
"L7180798",29.414827,79.13966
"L7205957",27.1077,92.4325
"L3508339",26.9944693,92.4199212
"L7212530",27.0214,92.4141
"L7219857",27.3520851,92.2500113
"L7211066",26.9902,92.4198
"L6942046",27.16965,92.45806
"L7219814",27.3304,92.2487
"L7200286",29.3951503,79.1269684
"L7231118",30.4890125,79.2141319
"L7231113",30.4749337,79.2178473
"L7167862",29.4850129,79.1430803
"L7142516",29.1946229,79.5654747
"L6858786",32.7653542,74.8895502
"L7254370",30.2801013,77.9710911
"L7289965",27.3101017,88.3098003
"L7288942",27.0860565,88.4516794
"L7290152",27.1335799,88.1753049
"L7290104",27.194441,88.1491366
"L7290024",27.3766617,88.2226342
"L7262078",27.26583,92.2532683
"L7290550",27.04687,92.5945033
"L7290395",27.028605,92.6182017
"L7285544",27.0894333,92.58801
"L7285536",27.093165,92.5841817
"L7285527",27.0987986,92.5303432
"L7285511",27.1223617,92.5515417
"L7285494",27.3231123,92.2578505
"L7285491",27.3179193,92.2518482
"L7285484",27.3012,92.2568033
"L7262158",27.2948917,92.253685
"L7285391",27.2845633,92.2583467
"L7285387",27.2697388,92.2486815
"L7285379",27.264256,92.2533645
"L7262117",27.2625983,92.2449983
"L7279198",27.1658696,92.5678765
"L7262266",27.2725127,92.2550841
"L7255887",27.3274902,92.2587074
"L7197173",27.3985939,92.2748995
"L3121389",30.4787978,79.2186999
"L7302955",29.4660967,79.39328
"L7302324",29.3617583,79.5393133
"L7171640",27.0284518,92.6181982
"L7171639",27.0235528,92.6286886
"L7318685",29.3771266,79.4742608
"L7308268",29.3383013,79.481535
"L7289340",27.1059405,88.5967539
"L7294478",27.0895709,88.6591784
"L7301224",27.0871899,88.6635675
"L7171645",27.0843491,92.586203
"L7171650",27.1010761,92.5731109
"L7171655",27.1312144,92.5443995
"L7172474",27.1908082,92.4601981
"L7219173",30.4799308,79.2836738
"L7244977",30.4785866,79.2843373
"L7294583",29.65612,79.668973
"L10523006",26.8915122,88.1831222
"L7309089",30.3455672,78.3948494
"L2386783",30.1017717,77.9771805
"L6931741",31.0849027,77.1292055
"L7336754",31.0750183,77.13922
"L7340506",29.472957,79.5736742
"L7352491",30.2798161,77.9745737
"L7363711",28.2293626,97.028242
"L3612392",28.1366014,96.9946783
"L7364556",30.3375222,78.0007377
"L7376523",30.318583,78.071857
"L7392485",30.3473149,78.0129386
"L7387374",27.2449,92.1744
"L5584648",29.8940683,78.2990828
"L7366953",26.8342362,88.3457419
"L7385982",26.8369449,88.3454388
"L7406795",27.080025,92.589018
"L7406175",27.095695,92.58283
"L7406722",27.30207,92.421269
"L7406698",27.349718,92.26121
"L7406322",27.198783,92.47173
"L7390784",27.212344,92.465577
"L7389048",28.0621047,95.3045966
"L4811737",27.2820567,92.1875453
"L6984016",29.3451146,79.4785175
"L7331969",30.3410814,77.9994015
"L7437473",29.3409991,79.5315822
"L4258925",26.8744974,88.8551608
"L4131222",26.6211863,89.3650654
"L7390577",28.078797,95.783047
"L7439449",28.1747769,95.799365
"L7040082",31.5889351,76.1454923
"L7399825",27.0943952,92.1303391
"L7448322",27.046934,92.594649
"L7448481",27.142078,92.542454
"L7450496",27.300299,92.405562
"L7450650",27.330804,92.264772
"L7450738",27.374325,92.268595
"L7459922",27.487491,92.110896
"L7460202",27.505389,92.104528
"L7255896",27.33732,92.2627217
"L7259745",27.1654691,92.5735938
"L7357217",27.171,92.567
"L7462546",27.303254,92.407479
"L7464961",27.101124,92.541251
"L7467898",27.106167,92.542281
"L7259589",27.1934092,92.5739259
"L7462382",27.418717,92.124233
"L7460145",27.486507,92.110462
"L7460044",27.536259,92.0615
"L7467549",29.3653553,79.5368931
"L7495336",30.3454211,78.3942439
"L7255860",27.3240325,92.2558677
"L7450060",30.4711182,79.3463087
"L7449972",30.4950835,79.2936945
"L7279190",27.1050567,92.55499
"L7279193",27.1235133,92.5514284
"L7279196",27.1538233,92.5612183
"L7521454",30.1507971,78.7751706
"L2043003",29.7124323,78.6096454
"L7289680",29.3685676,79.5739661
"L7302942",29.4057967,79.44483
"L7302947",29.4104154,79.4448703
"L5972405",31.132815,77.226844
"L5975934",31.133123,77.226786
"L5976166",31.137639,77.227096
"L5977439",31.133015,77.226599
"L5983385",30.840102,76.946332
"L5983431",30.839923,76.945643
"L5983735",30.839852,76.94472
"L5984290",30.840014,76.944428
"L5984213",30.821567,76.989323
"L7611195",30.2800878,78.0514625
"L7616495",30.3506965,78.6256276
"L7616556",30.2633061,78.7163621
"L7620361",30.0044046,79.5690283
"L7621093",29.9697259,79.5708959
"L7630449",29.9070251,79.6242803
"L7636051",29.9160111,79.845647
"L7636056",29.9611629,79.9831499
"L7636067",29.9626313,79.9996918
"L7636071",29.9630598,80.001563
"L7636075",29.9619119,80.0226844
"L7636080",29.968419,80.0843821
"L7636086",29.9636129,80.091944
"L7636091",29.9702236,80.1019565
"L7636112",29.9611296,80.1179939
"L7636115",29.9833039,80.1382685
"L7636119",30.0076248,80.1462654
"L7636140",30.0537245,80.2110063
"L7636237",30.0718914,80.2330224
"L7636295",30.0750784,80.2315096
"L7636284",30.0686092,80.2316404
"L7636258",30.0885562,80.2403552
"L7636254",30.0773448,80.2369815
"L7636162",30.0486544,80.2265232
"L7637651",29.5839394,79.6400502
"L7637793",29.361448,79.5314827
"L6278715",30.7257059,78.4367609
"L5397302",32.7184826,74.8685002
"L3056877",32.7572523,79.0113544
"L7706629",29.4706619,79.1524341
"L3149018",30.4028987,78.094232
"L2972484",30.4046504,78.0739492
"L7510880",27.0492347,88.031054
"L7740071",29.3887329,79.12626
"L7775195",32.8104127,74.8973082
"L7755734",26.732464,88.8283126
"L7665411",31.7802812,77.0513512
"L7740053",31.2308695,76.7158173
"L6157505",32.7298914,74.8920822
"L7797419",32.0083202,77.3131615
"L7797378",31.6334088,76.830077
"L7803028",34.1235987,77.5560707
"L7809906",30.32479,78.0062326
"L7813233",32.6210548,75.6025604
"L7814155",32.5674114,75.3554211
"L7806380",32.0156333,77.4536468
"L7817664",32.0030398,77.4513099
"L7824835",32.7133291,74.7494728
"L7172044",27.1386627,92.4606094
"L7172046",27.1341629,92.4539913
"L7172052",27.1077538,92.4325323
"L7827038",26.8926283,88.1815076
"L4225532",30.3765423,78.0163005
"L7172060",27.0609524,92.4116337
"L7172064",27.040963,92.4163466
"L7830888",34.102174,77.6112521
"L7833929",34.0602237,77.6425789
"L7833930",34.0602991,77.6659423
"L4853839",33.9124764,77.7050221
"L7834298",34.1231477,77.5157427
"L7840067",33.512845,77.7634816
"L7840076",33.2308763,78.3561272
"L7840087",32.9584364,78.9048779
"L7840088",34.0563913,78.1510021
"L7840089",33.062139,78.8463635
"L7840091",33.9533153,78.4340398
"L7840092",34.3249425,77.8323251
"L7840094",34.0126751,78.2912643
"L7840095",33.7989964,78.5936109
"L7840097",34.1686876,78.1421988
"L2043012",29.6923681,78.5234874
"L7172072",27.0131777,92.4141374
"L7172136",27.0835211,92.4070937
"L7172137",27.0851718,92.4054855
"L7172141",27.0711831,92.3970357
"L7172145",27.0670406,92.4025021
"L7849625",33.935051,77.7619015
"L7849627",33.9751784,77.8098089
"L7849630",33.9920527,77.8679236
"L7849633",34.0022106,77.8832785
"L7849642",34.0135217,77.9004411
"L7849652",34.0802246,77.9406835
"L7849666",34.0444088,77.9309276
"L7849685",34.0870862,78.1236464
"L7849704",34.0591232,78.2417568
"L7849730",33.9295459,78.4522468
"L7849733",33.9137768,78.4572846
"L7849754",34.3035085,78.0148098
"L7849772",34.3221233,77.8319538
"L7849885",34.5602643,77.51612
"L7849897",34.5409431,77.6564657
"L7849910",34.6034004,77.6180343
"L7849919",34.7286881,77.5700546
"L7849924",34.7840897,77.5358859
"L7849926",34.7989402,77.5318501
"L7849935",34.8057284,77.5243076
"L7849946",34.758183,77.5550718
"L7849952",34.5956361,77.6163161
"L7849963",34.5853323,77.4716636
"L7849965",34.3749463,77.6618347
"L7849970",34.2783154,77.6043647
"L7849977",34.2502172,77.6198716
"L7172404",27.0678557,92.4117702
"L7172413",27.0442857,92.4170278
"L7852093",29.2327029,79.0124773
"L7854507",34.0720679,77.5479852
"L7854533",34.1370146,77.504744
"L7858089",30.3463224,78.0123493
"L7621750",30.4724377,78.0496447
"L7605647",30.4693309,78.0557452
"L7866399",30.3439295,78.0147247
"L7869060",30.4006013,78.0230006
"L3752916",34.3014363,75.2948427
"L5038805",26.4802151,88.7087417
"L7163972",26.5042461,88.7164021
"L7172423",27.0205958,92.414697
"L7880503",30.27955,77.983787
"L7172425",27.0492587,92.4153435
"L7960760",32.7231154,74.8460391
"L6940540",32.7369205,74.8459657
"L6287167",32.7162417,74.8180104
"L7818411",32.696117,74.7988195
"L4658433",26.7267534,88.3958673
"L4982177",30.2807399,77.9190302
"L6496345",32.6737719,75.0626278
"L7172429",27.0673554,92.4133483
"L7172435",27.1217966,92.4355412
"L7172464",27.1251921,92.4559289
"L7172467",27.1607729,92.457938
"L7968780",33.3674983,74.3070017
"L7172470",27.1703748,92.4592117
"L7172484",27.3864841,92.2091184
"L5643594",27.3792367,92.2702646
"L7980209",30.2797068,77.9836631
"L7980188",30.2777661,77.9836829
"L7979803",30.2798249,77.983043
