Order,ALTALTSPECIES,IUCN name,Tree name,HWI,Sample size,Body mass (log),Range Size,Island,Migration-1,Migration-2,Migration-3,Territoriality,Diet,Habitat,Latitude,AnnualTemp,TempRange,AnnualPrecip,PrecipRange,ALTSPECIES 
Passeriformes,Basileuterus_tristriatus,Basileuterus tristriatus,Basileuterus_tristriatus,14.19824026,6,1.080265627,128,0,Not a Migrant,1,resident,strong,invertebrates,1,-0.94,20.62989584,13.6141095,1979.416975,213.1834417,Basileuterus_tristriatus
Passeriformes,Basileuterus_trifasciatus,Basileuterus trifasciatus,Basileuterus_trifasciatus,15.01806955,4,0.986771734,10,0,Not a Migrant,1,resident,weak,invertebrates,1,-5.43,19.65195833,15.30900833,532.771975,113.2789114,Basileuterus_trifasciatus
Passeriformes,Basileuterus_leucoblepharus, NA,Basileuterus_leucoblepharus,16.97334678,4,1.178976947,141,0,Full Migrant,1,NA,strong,invertebrates,1,-26.63,19.72325668,20.56680214,1437.681818,116.4403246,Basileuterus_leucoblepharus
Passeriformes,Basileuterus_leucophrys,Myiothlypis leucophrys,Basileuterus_leucophrys,14.9332038,4,1.257678575,93,0,Not a Migrant,1,resident,strong,invertebrates,1,-17.18,22.95815042,17.85701765,1456.138067,263.3844533,Basileuterus_leucophrys
Passeriformes,Phaeothlypis_fulvicauda,Myiothlypis fulvicauda,Phaeothlypis_fulvicauda,14.89908353,4,1.173186268,276,0.007246377,Not a Migrant,1,resident,strong,invertebrates,1,-2.17,24.56830755,12.55017774,2488.61572,239.0489854,Phaeothlypis_fulvicauda
Passeriformes,Phaeothlypis_rivularis, NA,Phaeothlypis_rivularis,14.30956755,4,1.130333768,405,0,Not a Migrant,1,NA,strong,invertebrates,1,-7.13,24.40132608,14.5499382,1958.717906,267.0390596,Phaeothlypis_rivularis
Passeriformes,Zeledonia_coronata,Zeledonia coronata,Zeledonia_coronata,10.1,4,1.322219295,9,0,Not a Migrant,1,resident,strong,invertebrates,1,9.69,24.17223333,12.33421667,2910.029167,384.3514208,Zeledonia_coronata
Passeriformes,Icteria_virens,Icteria virens,Icteria_virens,21.27653453,6,1.396024897,905,0.008839779,Full Migrant,1,directional migratory,weak,invertebrates,2,38.08,11.67032505,36.70511239,713.8795294,69.283532,Icteria_virens
Passeriformes,Granatellus_venustus,Granatellus venustus,Granatellus_venustus,12.21874121,4,1.033423755,34,0.029411765,Not a Migrant,1,resident,weak,invertebrates,1,19.13,23.35311538,19.68188654,1169.469231,264.993739,Granatellus_venustus
Passeriformes,Granatellus_sallaei,Granatellus sallaei,Granatellus_sallaei,13.90225173,4,0.995635195,44,0.090909091,Not a Migrant,1,resident,weak,invertebrates,1,18.3,24.544325,16.52772679,1642.417768,251.6501993,Granatellus_sallaei
Passeriformes,Granatellus_pelzelni,Granatellus pelzelni,Granatellus_pelzelni,12.43459065,4,1.049218023,387,0,Not a Migrant,1,resident,weak,invertebrates,1,-3.53,25.81249649,13.92965967,2163.555068,304.597463,Granatellus_pelzelni
Passeriformes,Xenoligea_montana,Xenoligea montana,Xenoligea_montana,12.87978024,4,1.366982976,5,0,Not a Migrant,1,resident,weak,invertebrates,1,18.7,24.06507,14.723,1490.079,178.93488,Xenoligea_montana
Passeriformes,Clypicterus_oseryi,Cacicus oseryi,Clypicterus_oseryi,26.57671126,4,2.13893394,74,0,Not a Migrant,1,resident,none,invertebrates,1,-6.66,24.73871563,13.19386771,2387.180313,173.6770875,Clypicterus_oseryi
Passeriformes,Psarocolius_wagleri,Psarocolius wagleri,Psarocolius_wagleri,28.53688536,4,2.191730393,86,0.023255814,Not a Migrant,2,resident,none,omnivore,1,10.34,24.46058992,12.3714079,2698.684118,329.8440454,Psarocolius_wagleri
Passeriformes,Psarocolius_decumanus,Psarocolius decumanus,Psarocolius_decumanus,22.4695946,4,2.314499228,966,0.002070393,Not a Migrant,1,resident,none,omnivore,1,-6.89,24.78139071,14.6141668,1973.828072,245.08351,Psarocolius_decumanus
Passeriformes,Psarocolius_viridis,Psarocolius viridis,Psarocolius_viridis,23.42646647,4,2.457806229,447,0,Not a Migrant,1,resident,none,invertebrates,1,-1.03,25.916301,12.06777314,2396.833768,267.1011783,Psarocolius_viridis
Passeriformes,Psarocolius_atrovirens,Psarocolius atrovirens,Psarocolius_atrovirens,22.83176159,4,2.181843588,28,0,Not a Migrant,1,resident,none,invertebrates,1,-13.81,16.66636,18.00862286,1585.523714,208.3856689,Psarocolius_atrovirens
Passeriformes,Psarocolius_angustifrons,Psarocolius angustifrons,Psarocolius_angustifrons,26.15689586,4,2.433769834,263,0,Not a Migrant,1,resident,none,omnivore,1,-3.83,24.33615934,12.75051259,2348.233877,208.3651482,Psarocolius_angustifrons
Passeriformes,Psarocolius_montezuma,Psarocolius montezuma,Psarocolius_montezuma,23.88140414,4,2.491179532,73,0.01369863,Not a Migrant,1,resident,none,invertebrates,1,15.1,24.10309898,15.09251102,2076.235602,304.08041,Psarocolius_montezuma
Passeriformes,Psarocolius_cassini,Psarocolius cassini,Psarocolius_cassini,27.61702128,1,2.584172859,4,0,Not a Migrant,1,resident,none,omnivore,1,6.65,24.9836,10.04333909,4323.809091,324.9394909,Psarocolius_cassini
Passeriformes,Psarocolius_bifasciatus,Psarocolius bifasciatus,Psarocolius_bifasciatus,22.67061572,8,2.525951341,442,0,Not a Migrant,1,resident,none,omnivore,1,-5.84,25.52981021,13.98880926,2326.883381,264.7849102,Psarocolius_bifasciatus
Passeriformes,Psarocolius_guatimozinus,Psarocolius guatimozinus,Psarocolius_guatimozinus,21.97051134,4,2.607787319,17,0,Not a Migrant,1,resident,none,invertebrates,1,7.26,23.89003077,10.98957423,2466.162692,284.4624346,Psarocolius_guatimozinus
Passeriformes,Ocyalus_latirostris,Cacicus latirostris,Ocyalus_latirostris,29.08591065,3,1.982678193,52,0,Not a Migrant,1,resident,none,omnivore,1,-4.79,25.82738485,12.16990455,2536.320152,163.8461045,Ocyalus_latirostris
Passeriformes,Cacicus_cela,Cacicus cela,Cacicus_cela,27.52681533,8,1.931712067,812,0.002463054,Not a Migrant,1,resident,none,omnivore,1,-3.76,25.40751598,13.60269695,2065.436873,259.4601133,Cacicus_cela
Passeriformes,Cacicus_haemorrhous,Cacicus haemorrhous,Cacicus_haemorrhous,24.08437335,4,1.922777342,749,0,Not a Migrant,1,resident,none,invertebrates,1,-8.62,24.57405145,14.55094763,2038.259264,245.428811,Cacicus_haemorrhous
Passeriformes,Cacicus_uropygialis,Cacicus uropygialis,Cacicus_uropygialis,25.64778781,7,1.78653848,55,0,Not a Migrant,1,resident,none,invertebrates,1,3.81,22.05977113,12.02974521,2424.272613,264.1556185,Cacicus_uropygialis
Passeriformes,Cacicus_microrhynchus,Cacicus microrhynchus,Cacicus_microrhynchus,20.31582191,4,1.804343918,51,0.019607843,NA,1,resident,none,invertebrates,1,NA,NA,NA,NA,NA,Cacicus_microrhynchus
Passeriformes,Cacicus_chrysopterus,Cacicus chrysopterus,Cacicus_chrysopterus,17.77784731,4,1.558228422,189,0,Full Migrant,1,resident,weak,omnivore,1,-25.99,20.26850329,21.32272263,1297.56465,113.6749218,Cacicus_chrysopterus
Passeriformes,Cacicus_chrysonotus,Cacicus chrysonotus,Cacicus_chrysonotus,18.28961001,5,1.804343918,20,0,Not a Migrant,1,resident,weak,invertebrates,1,-4.18,18.04646879,14.42464945,1863.969725,194.419722,Cacicus_chrysonotus
Passeriformes,Cacicus_leucoramphus,Cacicus leucoramphus,Cacicus_leucoramphus,19.60857199,4,1.804343918,54,0,NA,1,resident,weak,invertebrates,1,NA,18.04646879,14.42464945,1863.969725,194.419722,Cacicus_leucoramphus
Passeriformes,Cacicus_sclateri,Cacicus sclateri,Cacicus_sclateri,15.47218783,3,1.69019608,37,0,Not a Migrant,1,resident,strong,invertebrates,1,-1.62,24.54737917,11.42105625,2674.928958,144.1484833,Cacicus_sclateri
Passeriformes,Cacicus_koepckeae,Cacicus koepckeae,Cacicus_koepckeae,18.32539683,2,1.804343918,8,0,Not a Migrant,1,resident,strong,nectar,1,-11.29,24.60296667,15.15787778,2120.882222,228.9174111,Cacicus_koepckeae
Passeriformes,Cacicus_solitarius,Cacicus solitarius,Cacicus_solitarius,10.98446744,4,1.901785145,802,0,Full Migrant,1,resident,weak,invertebrates,1,-11.47,24.51808916,16.47435856,1725.454475,227.8042773,Cacicus_solitarius
Passeriformes,Cacicus_melanicterus, NA,Cacicus_melanicterus,24.54593385,4,1.910304168,44,0,Not a Migrant,1,resident,weak,invertebrates,2,19.77,23.21755238,20.91492222,1150.741889,265.2211763,Cacicus_melanicterus
Passeriformes,Amblycercus_holosericeus,Amblycercus holosericeus,Amblycercus_holosericeus,11.90412534,9,1.847696021,205,0.029268293,Not a Migrant,1,resident,strong,invertebrates,1,6.64,22.8847676,14.43451251,1946.285452,254.5845903,Amblycercus_holosericeus
Passeriformes,Icterus_icterus,Icterus icterus,Icterus_icterus,14.47724713,4,1.784474644,53,0.018867925,Not a Migrant,1,resident,strong,omnivore,2,-7.56,25.20396723,14.87937708,1816.925806,208.9183166,Icterus_icterus
Passeriformes,Icterus_croconotus,Icterus croconotus,Icterus_croconotus,16.88469525,4,1.60238559,352,0,Not a Migrant,1,resident,strong,omnivore,2,NA,NA,NA,NA,NA,Icterus_croconotus
Passeriformes,Icterus_jamaicaii,Icterus jamacaii,Icterus_jamacaii,17.19139668,11,1.856184927,189,0,Not a Migrant,1,resident,strong,invertebrates,2,-9.76,24.80638582,15.27382785,1172.69169,214.2422339,Icterus_jamacaii
Passeriformes,Icterus_pectoralis,Icterus pectoralis,Icterus_pectoralis,17.62337582,4,1.667452953,37,0,Not a Migrant,1,resident,weak,invertebrates,2,14.83,24.32713559,16.25302373,1610.207373,302.3681184,Icterus_pectoralis
Passeriformes,Icterus_graceannae,Icterus graceannae,Icterus_graceannae,19.14432393,4,1.60238559,15,0,Not a Migrant,1,resident,weak,invertebrates,2,-4.59,21.441076,14.5306,435.099712,102.0950232,Icterus_graceannae
Passeriformes,Icterus_mesomelas,Icterus mesomelas,Icterus_mesomelas,13.65986223,4,1.600972896,150,0.033333333,Not a Migrant,1,resident,strong,invertebrates,2,9.64,23.55135157,13.3566021,1985.466847,251.8343935,Icterus_mesomelas
Passeriformes,Icterus_cayanensis,Icterus cayanensis,Icterus_cayanensis,15.44700085,8,1.549493713,1110,0.000900901,Not a Migrant,1,resident,weak,invertebrates,2,-13.62,23.77412419,16.93355465,1615.052263,219.3435707,Icterus_cayanensis
Passeriformes,Icterus_bonana,Icterus bonana,Icterus_bonana,15.78673352,3,1.462397998,3,1,Not a Migrant,1,resident,weak,invertebrates,1,14.52,25.254575,9.8745825,2052.375,202.104175,Icterus_bonana
Passeriformes,Icterus_laudabilis,Icterus laudabilis,Icterus_laudabilis,22.19517141,4,1.567026366,4,1,Not a Migrant,1,resident,strong,invertebrates,1,13.87,25.3675,10.0575,1961.225,187.375,Icterus_laudabilis
Passeriformes,Icterus_oberi,Icterus oberi,Icterus_oberi,17.91140882,2,1.553640336,1,1,Not a Migrant,1,resident,weak,invertebrates,1,16.48,25.2,10.25,1754.5,123,Icterus_oberi
Passeriformes,Icterus_dominicensis,Icterus dominicensis,Icterus_dominicensis,20.16114018,4,1.553154548,39,0.461538462,Not a Migrant,1,resident,weak,omnivore,2,18.31,24.72030872,14.94284309,1704.199644,229.7679758,Icterus_dominicensis
Passeriformes,Icterus_prosthemelas,Icterus prosthemelas,Icterus_prosthemelas,20.72105851,4,1.446381812,68,0.073529412,Not a Migrant,1,resident,strong,omnivore,2,NA,NA,NA,NA,NA,Icterus_prosthemelas
Passeriformes,Icterus_spurius,Icterus spurius,Icterus_spurius,26.87028848,4,1.288696261,474,0,Full Migrant,3,directional migratory,none,invertebrates,2,36.28,13.20765839,36.399861,875.2680562,75.10650904,Icterus_spurius
Passeriformes,Icterus_fuertesi,Icterus fuertesi,NA,25.35389726,3,NA,NA,NA,NA,2,directional migratory,none,NA,2,NA,NA,NA,NA,NA,NA
Passeriformes,Icterus_cucullatus,Icterus cucullatus,Icterus_cucullatus,19.95351225,4,1.385606274,171,0.064327485,Full Migrant,2,directional migratory,weak,omnivore,2,29.11,19.55682122,28.2979738,600.7016559,104.339888,Icterus_cucullatus
Passeriformes,Icterus_wagleri,Icterus wagleri,Icterus_wagleri,22.69399002,4,1.621176282,96,0,Not a Migrant,1,resident,weak,invertebrates,2,20.47,20.34661371,22.60941774,1072.231798,220.6495063,Icterus_wagleri
Passeriformes,Icterus_maculialatus,Icterus maculialatus,Icterus_maculialatus,17.91516688,4,1.572871602,17,0,Not a Migrant,1,resident,weak,invertebrates,2,15.41,23.0788,16.29415455,2002.225455,344.3308082,Icterus_maculialatus
Passeriformes,Icterus_parisorum,Icterus parisorum,Icterus_parisorum,24.49221691,4,1.56205483,252,0.01984127,Full Migrant,2,directional migratory,weak,invertebrates,3,30.72,15.4620833,32.79102773,426.1550411,77.7578757,Icterus_parisorum
Passeriformes,Icterus_auricapillus,Icterus auricapillus,Icterus_auricapillus,21.39284821,4,1.507855872,73,0,Not a Migrant,1,resident,weak,invertebrates,2,8.23,24.75437526,11.95930753,1792.808691,250.2869038,Icterus_auricapillus
Passeriformes,Icterus_chrysater,Icterus chrysater,Icterus_chrysater,19.44451918,4,1.727541257,117,0.042735043,Not a Migrant,1,resident,weak,invertebrates,2,11.36,23.93667178,13.30621663,2030.513669,264.1181367,Icterus_chrysater
Passeriformes,Icterus_graduacauda,Icterus graduacauda,Icterus_graduacauda,18.39495346,4,1.625312451,53,0,Not a Migrant,1,resident,weak,omnivore,2,20.85,22.67657385,21.58631538,1044.460538,219.5394446,Icterus_graduacauda
Passeriformes,Icterus_galbula,Icterus galbula,Icterus_galbula,27.35522638,10,1.516270883,478,0,Full Migrant,3,directional migratory,none,invertebrates,1,40.12,9.761160711,38.13824947,703.2998884,67.6232074,Icterus_galbula
Passeriformes,Icterus_abeillei,Icterus abeillei,Icterus_abeillei,25.48305016,4,1.51851394,51,0,Full Migrant,2,directional migratory,weak,invertebrates,2,NA,NA,NA,NA,NA,Icterus_abeillei
Passeriformes,Icterus_bullockii,Icterus bullockii,Icterus_bullockii,26.24683467,13,1.57863921,386,0.015544041,Full Migrant,3,directional migratory,none,invertebrates,2,NA,9.761160711,38.13824947,703.2998884,67.6232074,Icterus_bullockii
Passeriformes,Icterus_pustulatus,Icterus pustulatus,Icterus_pustulatus,18.11362893,8,1.565611725,79,0.012658228,Not a Migrant,1,resident,strong,invertebrates,2,19.34,21.98157364,21.18708091,1148.636073,248.6249194,Icterus_pustulatus
Passeriformes,Icterus_leucopteryx,Icterus leucopteryx,Icterus_leucopteryx,22.78644652,4,1.567026366,7,1,Not a Migrant,1,resident,strong,invertebrates,2,17.41,25.035275,10.173225,1723.065,202.2754,Icterus_leucopteryx
Passeriformes,Icterus_auratus,Icterus auratus,Icterus_auratus,19.69961313,4,1.506505032,17,0.235294118,Not a Migrant,1,resident,weak,invertebrates,2,19.81,25.87061364,16.70749545,1147.256273,172.25038,Icterus_auratus
Passeriformes,Icterus_nigrogularis,Icterus nigrogularis,Icterus_nigrogularis,20.19141217,4,1.604226053,155,0.006451613,Not a Migrant,1,resident,weak,invertebrates,2,6.86,25.77517973,11.84896829,1962.883833,272.2368983,Icterus_nigrogularis
Passeriformes,Icterus_gularis,Icterus gularis,Icterus_gularis,19.18247176,4,1.741624258,88,0.045454545,Not a Migrant,1,resident,weak,omnivore,2,18.58,23.96889835,18.39908099,1382.237438,239.9245506,Icterus_gularis
Passeriformes,Nesopsar_nigerrimus,Nesopsar nigerrimus,Nesopsar_nigerrimus,16.67957239,4,1.591064607,5,1,Not a Migrant,2,resident,weak,invertebrates,1,18.38,25.035275,10.173225,1723.065,202.2754,Nesopsar_nigerrimus
Passeriformes,Gymnomystax_mexicanus,Gymnomystax mexicanus,Gymnomystax_mexicanus,20.67276927,4,1.991226076,225,0,Not a Migrant,1,resident,weak,omnivore,3,0.9,25.8486802,11.87722047,2227.788909,254.5502248,Gymnomystax_mexicanus
Passeriformes,Macroagelaius_subalaris,Macroagelaius subalaris,Macroagelaius_subalaris,24.60739996,4,2.069112851,8,0,Not a Migrant,1,resident,strong,invertebrates,1,5.64,21.16772105,11.8674,2210.169474,268.2477368,Macroagelaius_subalaris
Passeriformes,Macroagelaius_imthurni,Macroagelaius imthurni,Macroagelaius_imthurni,25.71850509,4,1.890812099,15,0,Not a Migrant,1,resident,strong,invertebrates,1,4.96,24.39374444,12.43550556,2442.802778,318.9189667,Macroagelaius_imthurni
Passeriformes,Hypopyrrhus_pyrohypogaster,Hypopyrrhus pyrohypogaster,Hypopyrrhus_pyrohypogaster,15.81428407,5,2.411451342,14,0,Not a Migrant,1,resident,strong,fruit,1,4.17,20.61032222,11.13296111,2876.769444,220.4008833,Hypopyrrhus_pyrohypogaster
Passeriformes,Lampropsar_tanagrinus,Lampropsar tanagrinus,Lampropsar_tanagrinus,14.14545547,4,2.069112851,264,0,Not a Migrant,1,resident,weak,invertebrates,1,-5.48,25.68249676,13.2956665,2223.089582,227.1975729,Lampropsar_tanagrinus
Passeriformes,Gnorimopsar_chopi,Gnorimopsar chopi,Gnorimopsar_chopi,21.05308175,5,1.818885415,537,0,Not a Migrant,1,resident,weak,omnivore,2,-17.84,22.88933415,18.22454512,1300.761079,183.7784529,Gnorimopsar_chopi
Passeriformes,Curaeus_curaeus,Curaeus curaeus,Curaeus_curaeus,20.77315494,4,1.922725458,77,0,Full Migrant,2,resident,weak,invertebrates,2,-43.39,8.189414508,18.12634344,1226.400785,95.81441163,Curaeus_curaeus
Passeriformes,Curaeus_forbesi,Anumara forbesi,Curaeus_forbesi,16.72740691,3,1.954242509,9,0,Not a Migrant,1,resident,weak,invertebrates,2,-11.17,23.11279375,14.12393375,1094.049875,181.9110331,Curaeus_forbesi
Passeriformes,Amblyramphus_holosericeus,Amblyramphus holosericeus,Amblyramphus_holosericeus,14.33191992,4,1.754042387,153,0,Full Migrant,1,resident,weak,invertebrates,2,-26.15,20.97651005,21.75879447,1274.730035,114.0062328,Amblyramphus_holosericeus
Passeriformes,Agelasticus_xanthophthalmus,Agelasticus xanthophthalmus,Agelasticus_xanthophthalmus,16.15832112,4,1.654176542,10,0,Not a Migrant,1,resident,weak,invertebrates,2,-8.28,22.723975,14.1748125,2364.375,212.5969625,Agelasticus_xanthophthalmus
Passeriformes,Agelasticus_cyanopus,Agelasticus cyanopus,Agelasticus_cyanopus,15.28554034,4,1.57065967,296,0,Full Migrant,1,resident,weak,seeds,2,-18.59,23.21889593,19.22398931,1472.751573,208.25367,Agelasticus_cyanopus
Passeriformes,Agelasticus_thilius,Agelasticus thilius,Agelasticus_thilius,18.34271025,4,1.498310554,265,0,Full Migrant,1,directional migratory,none,invertebrates,2,-32.8,14.65261458,25.16363472,769.1527767,81.70423729,Agelasticus_thilius
Passeriformes,Chrysomus_ruficapillus,Chrysomus ruficapillus,Chrysomus_ruficapillus,19.65208975,9,1.505149978,513,0,Full Migrant,3,resident,none,seeds,2,-18.44,22.54730127,18.56408814,1284.745935,177.8626905,Chrysomus_ruficapillus
Passeriformes,Chrysomus_icterocephalus,Chrysomus icterocephalus,Chrysomus_icterocephalus,17.5627141,4,1.486855355,233,0.004291845,Not a Migrant,2,resident,none,seeds,2,3.59,25.81746032,11.62597552,2115.290561,252.6317389,Chrysomus_icterocephalus
Passeriformes,Xanthopsar_flavus,Xanthopsar flavus,Xanthopsar_flavus,30.83676776,4,1.633468456,56,0,Not a Migrant,1,resident,none,invertebrates,3,-30.01,18.94447041,22.38271122,1303.455745,79.16048265,Xanthopsar_flavus
Passeriformes,Pseudoleistes_guirahuro,Pseudoleistes guirahuro,Pseudoleistes_guirahuro,23.1667916,4,1.936614262,209,0,Not a Migrant,2,resident,weak,omnivore,3,-24,20.95332266,19.85023489,1418.365644,156.9476835,Pseudoleistes_guirahuro
Passeriformes,Pseudoleistes_virescens,Pseudoleistes virescens,Pseudoleistes_virescens,25.18850728,4,1.902709813,97,0,Full Migrant,2,resident,weak,invertebrates,3,-33.48,17.02910597,25.40738806,988.1047687,70.97835321,Pseudoleistes_virescens
Passeriformes,Agelaioides_oreopsar,Oreopsar bolivianus,Oreopsar_bolivianus,18.68918035,4,1.86284666,12,0,Not a Migrant,1,resident,none,invertebrates,3,-18.86,14.07878,22.82660667,732.751,139.3427818,Oreopsar_bolivianus
Passeriformes,Agelaioides_badius,Agelaioides badius,Agelaioides_badius,17.00005415,9,1.655618584,427,0,Full Migrant,1,resident,none,seeds,2,-22.84,20.46312065,21.8778306,930.9999772,124.9438622,Agelaioides_badius
Passeriformes,Molothrus_rufoaxillaris,Molothrus rufoaxillaris,Molothrus_rufoaxillaris,27.58989776,4,1.67669361,299,0,Not a Migrant,1,resident,none,invertebrates,2,-28.4,19.08644553,23.98723543,1018.476342,100.49153,Molothrus_rufoaxillaris
Passeriformes,Molothrus_oryzivorus,Molothrus oryzivorus,Molothrus_oryzivorus,32.04545073,4,2.259713305,991,0.003027245,Not a Migrant,1,resident,none,invertebrates,1,-4.86,24.75356471,14.36306153,2031.555968,252.7330641,Molothrus_oryzivorus
Passeriformes,Molothrus_aeneus,Molothrus aeneus,Molothrus_aeneus,25.28873718,4,1.796643704,277,0.028880866,Full Migrant,1,directional migratory,none,seeds,2,21.54,21.71840661,22.81191862,1169.966974,200.2057792,Molothrus_aeneus
Passeriformes,Molothrus_armenti,Molothrus armenti,Molothrus_armenti,24.45444595,3,1.82885316,3,0,NA,1,resident,none,invertebrates,3,NA,NA,NA,NA,NA,Molothrus_armenti
Passeriformes,Molothrus_bonariensis,Molothrus bonariensis,Molothrus_bonariensis,26.18207854,6,1.617943435,1207,0.006628003,Full Migrant,1,directional migratory,none,invertebrates,2,-10.85,22.8019337,16.80334157,1546.136725,193.7497427,Molothrus_bonariensis
Passeriformes,Molothrus_ater,Molothrus ater,Molothrus_ater,32.97972379,4,1.604873771,1109,0.004508566,Full Migrant,3,directional migratory,none,invertebrates,2,40.99,9.449754758,37.75863668,737.7250229,69.00044757,Molothrus_ater
Passeriformes,Dives_atroviolaceus,Ptiloxena atroviolacea,Dives_atroviolaceus,21.74070428,4,1.922206277,16,0.25,Not a Migrant,1,resident,strong,omnivore,2,21.48,25.21579643,15.44436071,1270.168929,170.69585,Dives_atroviolaceus
Passeriformes,Dives_dives,Dives dives,Dives_dives,12.40650122,4,1.960565903,78,0.051282051,Not a Migrant,1,resident,strong,omnivore,2,16.89,24.12651905,16.32468095,1717.4176,271.5294024,Dives_dives
Passeriformes,Dives_warszewiczi,Dives warczewiczi,Dives_warszewiczi,11.97191817,4,1.865044722,31,0,Not a Migrant,1,resident,strong,invertebrates,2,-6.97,18.23827352,15.26875796,591.8189554,109.9536586,Dives_warszewiczi
Passeriformes,Agelaius_phoeniceus,Agelaius phoeniceus,Agelaius_phoeniceus,23.98514879,6,1.705692697,1421,0.013370866,Not a Migrant,3,directional migratory,weak,seeds,3,42.27,8.341984686,37.66570363,787.7721385,82.99459675,Agelaius_phoeniceus
Passeriformes,Agelaius_assimilis,Agelaius assimilis,Agelaius_assimilis,22.875064,3,1.678336247,8,0.5,Not a Migrant,2,resident,weak,omnivore,3,NA,25.26175,15.06552895,1252.194211,164.2036316,Agelaius_assimilis
Passeriformes,Agelaius_tricolor,Agelaius tricolor,Agelaius_tricolor,31.16671448,4,1.762828553,39,0.025641026,Not a Migrant,2,directional migratory,weak,invertebrates,2,38.01,12.53582412,29.0126098,622.7840196,108.4679316,Agelaius_tricolor
Passeriformes,Agelaius_humeralis,Agelaius humeralis,Agelaius_humeralis,24.80622941,4,1.559786968,20,0.2,Not a Migrant,1,resident,weak,omnivore,2,21.23,25.07110968,15.42715806,1278.440968,171.2272677,Agelaius_humeralis
Passeriformes,Agelaius_xanthomus,Agelaius xanthomus,Agelaius_xanthomus,20.96988969,4,1.584331224,6,1,Not a Migrant,1,resident,weak,invertebrates,2,18.46,25.150825,12.985425,1556.065,138.200075,Agelaius_xanthomus
Passeriformes,Euphagus_carolinus,Euphagus carolinus,Euphagus_carolinus,28.16764035,4,1.7750276,1009,0.00099108,Full Migrant,3,directional migratory,weak,omnivore,2,56.33,-2.225915644,44.31063343,649.9043525,58.76869201,Euphagus_carolinus
Passeriformes,Euphagus_cyanocephalus,Euphagus cyanocephalus,Euphagus_cyanocephalus,31.20695373,4,1.795741021,681,0.005873715,Full Migrant,2,directional migratory,weak,invertebrates,3,45.9,5.57913162,40.12661111,567.8899782,65.3533707,Euphagus_cyanocephalus
Passeriformes,Quiscalus_quiscula,Quiscalus quiscula,Quiscalus_quiscula,25.32908046,4,2.021933166,829,0.001206273,Full Migrant,2,directional migratory,none,omnivore,3,43.82,7.209350829,40.92922071,802.9588931,63.2623846,Quiscalus_quiscula
Passeriformes,Quiscalus_lugubris,Quiscalus lugubris,Quiscalus_lugubris,23.05652572,4,1.799547307,104,0.096153846,Not a Migrant,1,resident,none,omnivore,3,7.38,25.99524,11.814092,2021.896536,273.2153156,Quiscalus_lugubris
Passeriformes,Quiscalus_mexicanus,Quiscalus mexicanus,Quiscalus_mexicanus,26.79148356,4,2.205393853,504,0.017857143,Not a Migrant,1,directional migratory,none,omnivore,3,26.65,18.26388061,28.43503401,988.6229739,146.1092049,Quiscalus_mexicanus
Passeriformes,Quiscalus_major,Quiscalus major,Quiscalus_major,29.6993501,4,2.179580513,47,0,Not a Migrant,1,directional migratory,none,omnivore,3,31.7,18.700325,27.76810735,1316.841765,101.4065632,Quiscalus_major
Passeriformes,Quiscalus_palustris,Quiscalus palustris,NA,25.20325203,1,NA,NA,NA,Not a Migrant,NA,unknown,none,NA,NA,NA,NA,NA,NA,NA,NA
Passeriformes,Quiscalus_nicaraguensis,Quiscalus nicaraguensis,Quiscalus_nicaraguensis,22.22010103,4,1.801815169,5,0,Not a Migrant,1,resident,none,seeds,3,11.8,25.66491429,13.27667143,1959.452857,335.2734229,Quiscalus_nicaraguensis
Passeriformes,Quiscalus_niger,Quiscalus niger,Quiscalus_niger,19.70086512,4,1.858477042,40,0.475,Not a Migrant,1,resident,none,omnivore,3,20.05,25.14281587,14.29246349,1353.348508,164.9349968,Quiscalus_niger
Passeriformes,Sturnella_militaris,Leistes militaris,Sturnella_militaris,18.76637022,4,1.681331706,382,0.005235602,Not a Migrant,2,resident,weak,invertebrates,3,0.53,14.87224058,29.20434493,556.6627391,50.44050101,Sturnella_militaris
Passeriformes,Sturnella_superciliaris,Leistes superciliaris,Sturnella_superciliaris,18.56983301,15,1.656289901,471,0,Full Migrant,2,resident,weak,invertebrates,3,-21.45,21.59057388,20.45623266,1129.398156,144.8053916,Sturnella_superciliaris
Passeriformes,Sturnella_bellicosa,Leistes bellicosus,Sturnella_bellicosa,19.49908166,4,1.763427994,54,0,Not a Migrant,2,resident,weak,omnivore,3,-9.93,16.72807,16.11555207,502.9209394,87.96956572,Sturnella_bellicosa
Passeriformes,Sturnella_defilippii,Leistes defilippii,Sturnella_defilippii,24.85572146,4,1.681331706,50,0,Full Migrant,2,resident,weak,omnivore,3,NA,NA,NA,NA,NA,Sturnella_defilippii
Passeriformes,Sturnella_loyca,Leistes loyca,Sturnella_loyca,22.53227873,5,2.053078443,176,0.039772727,Full Migrant,2,resident,weak,omnivore,3,-39.21,11.71115471,24.84788571,465.4584605,57.37619251,Sturnella_loyca
Passeriformes,Sturnella_magna,Sturnella magna,Sturnella_magna,24.80057457,6,1.962653405,865,0.010404624,Full Migrant,2,directional migratory,weak,invertebrates,3,23.24,17.64842063,23.80419768,1489.791973,196.5966272,Sturnella_magna
