"group.id","LOCALITY.ID","LATITUDE","LONGITUDE"
"G3864608","L2348198",30.282495,77.9735059
"G3864609","L2348198",30.282495,77.9735059
"G3864618","L1968610",30.3444356,77.9978228
"G3864694","L1968610",30.3444356,77.9978228
"G3864707","L2348198",30.282495,77.9735059
"G3864708","L2348198",30.282495,77.9735059
"G3864717","L1968610",30.3444356,77.9978228
"G3864718","L1968610",30.3444356,77.9978228
"G3864719","L1968610",30.3444356,77.9978228
"G3864720","L1968610",30.3444356,77.9978228
"G3864721","L1968610",30.3444356,77.9978228
"G3864722","L1968610",30.3444356,77.9978228
"G3864723","L1968610",30.3444356,77.9978228
"G3864724","L1968610",30.3444356,77.9978228
"G3864725","L1968610",30.3444356,77.9978228
"G3864767","L2348198",30.282495,77.9735059
"G3864781","L2348198",30.282495,77.9735059
"G3864782","L3866301",29.7749,78.24933
"G3864784","L6330950",29.7580254,78.247456
"G3864805","L2348198",30.282495,77.9735059
"G3864845","L1968610",30.3444356,77.9978228
"G3864846","L1968610",30.3444356,77.9978228
"G3864847","L1968610",30.3444356,77.9978228
"G3864848","L1968610",30.3444356,77.9978228
"G3864850","L1968610",30.3444356,77.9978228
"G3864851","L1968610",30.3444356,77.9978228
"G3864852","L1968610",30.3444356,77.9978228
"G3864856","L1968610",30.3444356,77.9978228
"G3864857","L1968610",30.3444356,77.9978228
"G3864860","L1968610",30.3444356,77.9978228
"G3864870","L2348198",30.282495,77.9735059
"G3864871","L3045952",30.2824311,77.967546
"G3864872","L3045952",30.2824311,77.967546
"G3864873","L2348198",30.282495,77.9735059
"G3864874","L2348198",30.282495,77.9735059
"G3864875","L3045952",30.2824311,77.967546
"G3864997","L2348198",30.282495,77.9735059
"G3864998","L2348198",30.282495,77.9735059
"G3864999","L2348198",30.282495,77.9735059
"G3865057","L4664482",29.8616348,78.3109342
"G3865124","L1968610",30.3444356,77.9978228
"G3865287","L2348198",30.282495,77.9735059
"G3865324","L2348198",30.282495,77.9735059
"G3865917","L2348198",30.282495,77.9735059
"G3866284","L8597625",30.4162632,78.321664
"G3866286","L8597619",30.422988,78.3310312
"G3866287","L8597619",30.422988,78.3310312
"G3866288","L8597591",30.2715676,78.956968
"G3866291","L8597479",30.3816999,79.3219367
"G3866301","L8597588",30.5305902,79.4784409
"G3866302","L8597518",30.462661,79.4473088
"G3868894","L1968610",30.3444356,77.9978228
"G3869055","L1968610",30.3444356,77.9978228
"G3869240","L1968610",30.3444356,77.9978228
"G3869648","L1968610",30.3444356,77.9978228
"G3869773","L2348198",30.282495,77.9735059
"G3869775","L2348198",30.282495,77.9735059
"G3869777","L2348198",30.282495,77.9735059
"G3869809","L1968610",30.3444356,77.9978228
"G3869854","L2348198",30.282495,77.9735059
"G3869855","L2348198",30.282495,77.9735059
"G3869856","L2348198",30.282495,77.9735059
"G3869857","L2348198",30.282495,77.9735059
"G3869858","L2348198",30.282495,77.9735059
"G3869872","L2348198",30.282495,77.9735059
"G3869957","L5432680",29.2870165,79.3318838
"G3869958","L2348198",30.282495,77.9735059
"G3869959","L2348198",30.282495,77.9735059
"G3869963","L4025382",30.286355,77.9744017
"G3869964","L4025382",30.286355,77.9744017
"G3869965","L4025382",30.286355,77.9744017
"G3870068","L2348198",30.282495,77.9735059
"G3870075","L2348198",30.282495,77.9735059
"G3870076","L8644780",30.2857003,77.9767074
"G3870077","L2348198",30.282495,77.9735059
"G3870079","L2348198",30.282495,77.9735059
"G3870080","L2348198",30.282495,77.9735059
"G3870148","L2348198",30.282495,77.9735059
"G3870149","L2348198",30.282495,77.9735059
"G3870150","L2348198",30.282495,77.9735059
"G3870151","L2348198",30.282495,77.9735059
"G3870152","L2348198",30.282495,77.9735059
"G3870153","L2348198",30.282495,77.9735059
"G3870154","L2348198",30.282495,77.9735059
"G3870155","L2348198",30.282495,77.9735059
"G3870156","L2348198",30.282495,77.9735059
"G3870157","L2348198",30.282495,77.9735059
"G3870158","L2348198",30.282495,77.9735059
"G3870166","L1968610",30.3444356,77.9978228
"G3870193","L1967999",30.3122598,78.0516011
"G3870375","L1967999",30.3122598,78.0516011
"G3870407","L2348198",30.282495,77.9735059
"G3870407","L8644660",30.2850833,77.97205
"G3870408","L2348198",30.282495,77.9735059
"G3870408","L8644660",30.2850833,77.97205
"G3870480","L2348198",30.282495,77.9735059
"G3870481","L2348198",30.282495,77.9735059
"G3870482","L2348198",30.282495,77.9735059
"G3870483","L2348198",30.282495,77.9735059
"G3870686","L2348198",30.282495,77.9735059
"G3870709","L2348198",30.282495,77.9735059
"G3870721","L2348198",30.282495,77.9735059
"G3870724","L2348198",30.282495,77.9735059
"G3870738","L2348198",30.282495,77.9735059
"G3870817","L2348198",30.282495,77.9735059
"G3870854","L2348198",30.282495,77.9735059
"G3871533","L2348198",30.282495,77.9735059
"G3874703","L1968610",30.3444356,77.9978228
"G3874704","L1968610",30.3444356,77.9978228
"G3874705","L1968610",30.3444356,77.9978228
"G3874706","L1968610",30.3444356,77.9978228
"G3874707","L1968610",30.3444356,77.9978228
"G3874708","L1968610",30.3444356,77.9978228
"G3874709","L1968610",30.3444356,77.9978228
"G3875259","L4267065",29.4938779,79.1412324
"G3877224","L5432680",29.2870165,79.3318838
"G3877225","L6869731",29.3988747,79.1329231
"G3877327","L2348198",30.282495,77.9735059
"G3877422","L1967999",30.3122598,78.0516011
"G3879709","L1968610",30.3444356,77.9978228
"G3879767","L1968610",30.3444356,77.9978228
"G3879768","L1968610",30.3444356,77.9978228
"G3879805","L1967999",30.3122598,78.0516011
"G3880034","L2348198",30.282495,77.9735059
"G3880035","L2348198",30.282495,77.9735059
"G3880036","L2348198",30.282495,77.9735059
"G3880037","L2348198",30.282495,77.9735059
"G3880038","L2348198",30.282495,77.9735059
"G3880039","L2348198",30.282495,77.9735059
"G3880040","L2348198",30.282495,77.9735059
"G3881649","L1967999",30.3122598,78.0516011
"G3881830","L1968610",30.3444356,77.9978228
"G3881875","L5432680",29.2870165,79.3318838
"G3881914","L1968610",30.3444356,77.9978228
"G3884944","L1967999",30.3122598,78.0516011
"G3884995","L2348198",30.282495,77.9735059
"G3885504","L3137458",30.4131301,78.0927742
"G3885505","L3137458",30.4131301,78.0927742
"G3888790","L8677115",29.6671777,79.7696485
"G3888908","L2348198",30.282495,77.9735059
"G3889271","L7163859",29.7378492,80.0345421
"G3889275","L5890654",29.9896335,80.1421523
"G3889279","L3684202",30.0740718,80.2386475
"G3893014","L1967999",30.3122598,78.0516011
"G3893040","L1967999",30.3122598,78.0516011
"G3893135","L8695964",30.0546617,80.2157515
"G3893887","L2348198",30.282495,77.9735059
"G3893888","L2348198",30.282495,77.9735059
"G3895202","L1967999",30.3122598,78.0516011
"G3895410","L1967999",30.3122598,78.0516011
"G3896464","L1968610",30.3444356,77.9978228
"G3898440","L2348198",30.282495,77.9735059
"G3900562","L2348198",30.282495,77.9735059
"G3900648","L3845285",29.4694736,79.6559429
"G3900717","L2348198",30.282495,77.9735059
"G3900985","L2348198",30.282495,77.9735059
"G3903393","L3684202",30.0740718,80.2386475
"G3903405","L5141302",30.0588428,80.2918196
"G3903406","L5890662",29.6739473,79.7834337
"G3903407","L5980571",29.2871046,79.331578
"G3903408","L3391951",29.384157,79.438448
"G3903409","L2649527",29.3682725,79.4117197
"G3903410","L2663047",29.3748828,79.3372321
"G3904737","L2348198",30.282495,77.9735059
"G3911345","L8714840",30.4971426,79.1577312
"G3911346","L8714834",30.4954367,79.1636733
"G3911348","L8714830",30.4937384,79.1753095
"G3911353","L8683621",29.7913669,79.4217807
"G3915235","L8709810",30.0796833,80.2685867
"G3915236","L8709711",30.0856417,80.253115
"G3915237","L8709703",30.0881467,80.25292
"G3915238","L8709679",30.0926,80.2517167
"G3923229","L3231309",30.4660948,78.0097328
"G3960019","L8634031",30.2686987,78.0764008
"G3985869","L1968610",30.3444356,77.9978228
"G4062914","L8709654",30.2849731,77.9759533
"G4067607","L9087547",30.3428876,78.0054982
"G4110179","L2348198",30.282495,77.9735059
"G4117329","L9174404",29.4598685,79.1486986
"G4117331","L4237073",29.5450865,79.1066211
"G4118769","L6330950",29.7580254,78.247456
"G4118772","L3866301",29.7749,78.24933
"G4118828","L4664482",29.8616348,78.3109342
"G4118837","L4664482",29.8616348,78.3109342
"G4126682","L4555117",30.4801804,79.2831856
"G4126975","L9174005",30.3499694,77.9957336
"G4126978","L9174197",30.3510555,77.9946599
"G4126979","L9176184",30.276695,77.9824734
"G4127175","L14891116",29.425629,79.314066
"G4127176","L5432680",29.2870165,79.3318838
"G4127501","L9173613",30.3448418,78.0079447
"G4127502","L9174213",30.3501646,77.9961102
"G4127503","L9174410",30.3546573,77.9935443
"G4127505","L2348198",30.282495,77.9735059
"G4127506","L1968610",30.3444356,77.9978228
"G4127507","L9174410",30.3546573,77.9935443
"G4127508","L9174595",30.3509943,77.9940453
"G4127785","L9174538",30.4714297,78.0368398
"G4127786","L9174440",30.4707446,78.0431767
"G4127788","L9174354",30.4692667,78.042715
"G4127789","L9174626",30.4682725,78.0349018
"G4127791","L9174123",30.4647534,78.0408792
"G4127792","L9173978",30.4636467,78.0405333
"G4127793","L9173851",30.4625372,78.047257
"G4127794","L9173650",30.461775,78.0510617
"G4127795","L9173479",30.4694474,78.0510658
"G4137954","L2348198",30.282495,77.9735059
"G4141470","L2348198",30.282495,77.9735059
"G4141804","L1968610",30.3444356,77.9978228
"G4149736","L4664482",29.8616348,78.3109342
"G4149875","L2348198",30.282495,77.9735059
"G4149879","L2348198",30.282495,77.9735059
"G4149923","L2348198",30.282495,77.9735059
"G4149923","L3045946",30.2794663,77.9713225
"G4149924","L9227083",30.2861412,77.9750968
"G4149924","L2348198",30.282495,77.9735059
"G4153501","L9228739",30.3566376,78.016207
"G4157356","L2348198",30.282495,77.9735059
"G4162201","L8710145",30.3118934,78.0518571
"G4166964","L8710145",30.3118934,78.0518571
"G4166997","L3866301",29.7749,78.24933
"G4167000","L3866301",29.7749,78.24933
"G4170139","L8710145",30.3118934,78.0518571
"G4173916","L8710145",30.3118934,78.0518571
"G4174290","L8710145",30.3118934,78.0518571
"G4177981","L959251",29.3523407,79.5276968
"G4177982","L3802150",29.3476013,79.5288706
"G4177983","L959251",29.3523407,79.5276968
"G4177988","L3802150",29.3476013,79.5288706
"G4177989","L959251",29.3523407,79.5276968
"G4177990","L5677322",29.7079224,78.6526563
"G4181313","L9270617",30.2867217,77.9735116
"G4181313","L2348198",30.282495,77.9735059
"G4181933","L2043012",29.6923681,78.5234874
"G4181935","L2038053",29.7076565,78.573913
"G4181944","L5677322",29.7079224,78.6526563
"G4181945","L5677322",29.7079224,78.6526563
"G4181946","L4664482",29.8616348,78.3109342
"G4187554","L5432680",29.2870165,79.3318838
"G4190084","L9288883",30.1799622,78.1517655
"G4190383","L2348198",30.282495,77.9735059
"G4191669","L2348198",30.282495,77.9735059
"G4195929","L2348198",30.282495,77.9735059
"G4196051","L9227199",30.543464,78.184839
"G4196052","L9239566",30.543673,78.185021
"G4196053","L9227199",30.543464,78.184839
"G4196702","L9298586",30.2828103,77.9766893
"G4196911","L3866301",29.7749,78.24933
"G4200259","L6869731",29.3988747,79.1329231
"G4204990","L2348198",30.282495,77.9735059
"G4205207","L3866301",29.7749,78.24933
"G4205209","L3866301",29.7749,78.24933
"G4205211","L3866301",29.7749,78.24933
"G4205212","L3866301",29.7749,78.24933
"G4208431","L2348198",30.282495,77.9735059
"G4209122","L9320517",30.0819144,80.2383509
"G4209124","L9319035",29.5721947,79.6305832
"G4209125","L9319069",29.2852402,79.5475177
"G4213458","L9320517",30.0819144,80.2383509
"G4213462","L9320517",30.0819144,80.2383509
"G4213465","L9320517",30.0819144,80.2383509
"G4213469","L9320517",30.0819144,80.2383509
"G4229110","L9336552",29.9727533,80.0479247
"G4229564","L9326029",30.0715816,80.2374729
"G4229568","L9342745",30.0788941,80.2286267
"G4229577","L9342751",30.0791144,80.2353542
"G4231958","L4281878",29.4600016,79.4115186
"G4231959","L4281878",29.4600016,79.4115186
"G4232560","L9367095",29.2846984,79.5494259
"G4234959","L3866301",29.7749,78.24933
"G4234960","L3866301",29.7749,78.24933
"G4235398","L4664482",29.8616348,78.3109342
"G4235399","L4664482",29.8616348,78.3109342
"G4235400","L4664482",29.8616348,78.3109342
"G4235401","L4664482",29.8616348,78.3109342
"G4235416","L4664482",29.8616348,78.3109342
"G4235421","L4664482",29.8616348,78.3109342
"G4235423","L4664482",29.8616348,78.3109342
"G4235429","L2628178",30.0262761,78.2687259
"G4247321","L5421299",29.758527,78.534793
"G4247329","L2043006",29.7848183,78.6254221
"G4247333","L2043006",29.7848183,78.6254221
"G4247442","L3866301",29.7749,78.24933
"G4247496","L2348198",30.282495,77.9735059
"G4250376","L9320517",30.0819144,80.2383509
"G4254018","L1968610",30.3444356,77.9978228
"G4254022","L9404339",30.3388625,78.0015967
"G4254023","L9404220",30.3395087,78.0089634
"G4254277","L2348198",30.282495,77.9735059
"G4254279","L2348198",30.282495,77.9735059
"G4254281","L2348198",30.282495,77.9735059
"G4254282","L2348198",30.282495,77.9735059
"G4254283","L2348198",30.282495,77.9735059
"G4254285","L2348198",30.282495,77.9735059
"G4254286","L2348198",30.282495,77.9735059
"G4256538","L9416135",30.286956,77.9672637
"G4260740","L9404322",30.2837671,77.972886
"G4260741","L9404322",30.2837671,77.972886
"G4260743","L9404322",30.2837671,77.972886
"G4260744","L9404322",30.2837671,77.972886
"G4260745","L9404322",30.2837671,77.972886
"G4262854","L1967770",29.8703081,78.2872009
"G4267137","L3866301",29.7749,78.24933
"G4267144","L3866301",29.7749,78.24933
"G4269508","L3975908",30.5223246,79.1278535
"G4269594","L9441798",30.2815394,77.9867804
"G4269594","L9442739",30.2771349,77.9824506
"G4269806","L8710145",30.3118934,78.0518571
"G4272712","L8710145",30.3118934,78.0518571
"G4272719","L8710145",30.3118934,78.0518571
"G4275878","L2348198",30.282495,77.9735059
"G4275879","L2348198",30.282495,77.9735059
"G4275880","L2348198",30.282495,77.9735059
"G4278438","L9453517",30.3031044,77.9595818
"G4279243","L2348198",30.282495,77.9735059
"G4279245","L2348198",30.282495,77.9735059
"G4279246","L2348198",30.282495,77.9735059
"G4280608","L4664482",29.8616348,78.3109342
"G4293525","L8710145",30.3118934,78.0518571
"G4296060","L8710145",30.3118934,78.0518571
"G4308916","L1967959",30.3858934,78.0611444
"G4309182","L1967921",30.2222421,78.1928945
"G4309187","L2043006",29.7848183,78.6254221
"G4309189","L5677322",29.7079224,78.6526563
"G4309192","L5677322",29.7079224,78.6526563
"G4309195","L5421299",29.758527,78.534793
"G4309199","L3830151",29.3211282,79.3608999
"G4309205","L6984016",29.3451146,79.4785175
"G4309209","L3802150",29.3476013,79.5288706
"G4309210","L3802150",29.3476013,79.5288706
"G4309212","L6984016",29.3451146,79.4785175
"G4312842","L4025382",30.286355,77.9744017
"G4319926","L9543111",30.554898,79.555899
"G4320203","L9547666",30.17803,78.130337
"G4320205","L9546778",30.339726,79.316937
"G4320207","L9542604",30.698439,79.512509
"G4320209","L9542621",30.744515,79.491576
"G4320214","L9541576",30.554872,79.555433
"G4320216","L9542589",30.638276,79.574016
"G4320219","L9541745",30.56331,79.576527
"G4321411","L2348198",30.282495,77.9735059
"G4321519","L2348198",30.282495,77.9735059
"G4321520","L3045946",30.2794663,77.9713225
"G4321521","L5248776",30.2823137,77.9587698
"G4321693","L9551946",30.351098,78.139985
"G4321694","L9552294",30.361634,78.238257
"G4321695","L9552291",30.364149,78.268769
"G4321696","L5265904",30.3477571,78.1783569
"G4324142","L14939693",30.444704,78.202488
"G4324143","L9553267",30.414709,78.26333
"G4324146","L3471569",30.28035,77.98171
"G4324147","L2348198",30.282495,77.9735059
"G4327204","L3866301",29.7749,78.24933
"G4332130","L6796051",30.4926442,79.1690469
"G4336589","L5980571",29.2871046,79.331578
"G4342205","L2348198",30.282495,77.9735059
"G4346133","L1967999",30.3122598,78.0516011
"G4346135","L5394644",30.3243322,78.0417949
"G4355687","L1968610",30.3444356,77.9978228
"G4359034","L9256628",29.9298043,78.0687035
"G4363499","L959251",29.3523407,79.5276968
"G4363500","L7386257",29.365125,79.5343821
"G4363502","L8676667",29.5016653,79.4937845
"G4363503","L8676722",29.5978998,79.4503344
"G4363507","L3121381",30.4582529,79.269619
"G4363509","L3121381",30.4582529,79.269619
"G4363514","L8709217",29.3890253,79.5319348
"G4363516","L8709889",29.3691711,79.5808528
"G4371198","L1968610",30.3444356,77.9978228
"G4373631","L1968610",30.3444356,77.9978228
"G4374038","L1968610",30.3444356,77.9978228
"G4382703","L2038053",29.7076565,78.573913
"G4395337","L1968610",30.3444356,77.9978228
"G4402466","L8710145",30.3118934,78.0518571
"G4402605","L3866301",29.7749,78.24933
"G4402607","L3866301",29.7749,78.24933
"G4402608","L3866301",29.7749,78.24933
"G4402609","L3866301",29.7749,78.24933
"G4409459","L8710145",30.3118934,78.0518571
"G4410038","L8710145",30.3118934,78.0518571
"G4412599","L8710145",30.3118934,78.0518571
"G4412687","L8710145",30.3118934,78.0518571
"G4414380","L8710145",30.3118934,78.0518571
"G4421576","L3866301",29.7749,78.24933
"G4426627","L4664482",29.8616348,78.3109342
"G4426735","L3866301",29.7749,78.24933
"G4426736","L3866301",29.7749,78.24933
"G4427056","L9782614",29.804161,78.2390069
"G4440561","L4664482",29.8616348,78.3109342
"G4440564","L4664482",29.8616348,78.3109342
"G4442667","L8710145",30.3118934,78.0518571
"G4444770","L8710145",30.3118934,78.0518571
"G4446641","L8710145",30.3118934,78.0518571
"G4447136","L1967999",30.3122598,78.0516011
"G4450301","L8710145",30.3118934,78.0518571
"G4450450","L8710145",30.3118934,78.0518571
"G4452110","L8710145",30.3118934,78.0518571
"G4454336","L8710145",30.3118934,78.0518571
"G4454760","L8710145",30.3118934,78.0518571
"G4471389","L1967999",30.3122598,78.0516011
"G4471815","L4025382",30.286355,77.9744017
"G4471815","L2348198",30.282495,77.9735059
"G4487987","L3866301",29.7749,78.24933
"G4518443","L1473219",29.2205788,78.9452334
"G4518458","L1473225",29.4706101,79.1533589
"G4535416","L6796005",30.4821698,79.1342211
"G4536082","L9956502",30.4801,79.1474
"G4536084","L9956453",30.48461,79.11768
"G4542375","L9637872",30.493824,79.158843
"G4542377","L9632308",30.461634,79.151777
"G4542378","L9632314",30.47887,79.143486
"G4542379","L9632320",30.477946,79.134213
"G4542380","L9632321",30.471189,79.141
"G4542381","L9095501",30.478902,79.211092
"G4542387","L3813041",30.4781648,79.2105795
"G4556829","L6796005",30.4821698,79.1342211
"G4569523","L9702763",30.284443,77.9765968
"G4584530","L1070696",29.3442408,79.5577776
"G4584534","L4041150",29.385391,79.4609785
"G4711062","L2613797",30.4369426,77.6741982
